%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481789606535393173,767,1481789606532502623,,5.0,-0.00955414772034
1481789606555158167,768,1481789606552680583,,-5.0,-0.00955414772034
1481789606574629049,769,1481789606572511462,,-5.0,-0.00955414772034
1481789606594806019,770,1481789606592553433,,5.0,-0.00815260410309
1481789606616002929,771,1481789606612489885,,5.0,-0.00753128528595
1481789606634607880,772,1481789606632649459,,-5.0,-0.00753128528595
1481789606655014276,773,1481789606652519244,,-5.0,-0.0133081674576
1481789606679251473,774,1481789606676266654,,5.0,-0.0133081674576
1481789606695431080,775,1481789606692569124,,5.0,-0.0125422477722
1481789606715199564,776,1481789606712512711,,-5.0,-0.0125422477722
1481789606735655229,777,1481789606732506453,,-5.0,-0.0125422477722
1481789606755336162,778,1481789606752498998,,-5.0,-0.0112247467041
1481789606775895629,779,1481789606772545708,,-5.0,-0.0112247467041
1481789606795536301,780,1481789606792491274,,5.0,-0.0156022310257
1481789606815400045,781,1481789606812506318,,5.0,-0.0156022310257
1481789606834672647,782,1481789606832550894,,5.0,-0.0171920061111
1481789606854478110,783,1481789606852509897,,5.0,-0.0171920061111
1481789606874500029,784,1481789606872484993,,-5.0,-0.0191957950592
1481789606894287210,785,1481789606892559881,,-5.0,-0.0191957950592
1481789606913980695,786,1481789606912476384,,-5.0,-0.0180156230927
1481789606933993031,787,1481789606932506897,,-5.0,-0.0180156230927
1481789606954033231,788,1481789606952524494,,-5.0,-0.00978195667267
1481789606981519256,789,1481789606972560059,,-5.0,-0.00978195667267
